Key,Press_Time,Release_Time,Dwell_Time,Flight_Time,Outlier,User_Name,Session_Type
2,261718.1019586,261718.2139801,0.11202150001190603,0.6078687999979593,False,Sushil,Prose
space,261718.3134601,261718.4322962,0.11883609998039901,0.09948000000440516,False,Sushil,Prose
s,261719.4580127,261719.5398316,0.08181890001287684,1.0257165000075474,False,Sushil,Prose
u,261719.6462109,261719.7262903,0.08007939998060465,0.10637930000666529,False,Sushil,Prose
b,261719.8970365,261719.9659881,0.06895159999839962,0.1707462000194937,False,Sushil,Prose
m,261720.4658548,261720.5559556,0.09010080000734888,0.49986669997451827,False,Sushil,Prose
i,261720.7199822,261720.7799561,0.05997390000266023,0.164026600017678,False,Sushil,Prose
s,261720.8947112,261720.951717,0.05700579998665489,0.1147550999885425,False,Sushil,Prose
s,261721.1376907,261721.2239664,0.08627569998498075,0.18597370001953095,False,Sushil,Prose
i,261721.2827312,261721.5082375,0.22550630001933314,0.05876479999278672,False,Sushil,Prose
o,261721.4039381,261721.5278384,0.12390030000824481,0.17997170001035556,False,Sushil,Prose
n,261721.6680386,261721.7719281,0.10388949999469332,0.1402001999958884,False,Sushil,Prose
enter,261722.6781917,261722.8501203,0.17192860000068322,0.9062635999871418,False,Sushil,Prose
D,261723.1580911,261723.2520447,0.09395360000780784,0.3079708000004757,False,Sushil,Prose
e,261723.4097977,261723.4862036,0.07640590000664815,0.15775300000677817,False,Sushil,Prose
a,261723.5720918,261723.6721326,0.10004080002545379,0.08588819997385144,False,Sushil,Prose
r,261723.6903619,261723.7721749,0.08181299999705516,0.018229299981612712,False,Sushil,Prose
space,261723.9852207,261724.0676567,0.08243599999696016,0.2130458000174258,False,Sushil,Prose
p,261724.4923559,261724.5881365,0.09578060000785626,0.42469919999712147,False,Sushil,Prose
r,261724.7874434,261724.8700216,0.0825782000028994,0.1993069000018295,False,Sushil,Prose
o,261724.9096739,261724.9921127,0.08243880001828074,0.03965229997993447,False,Sushil,Prose
backspace,261725.4479154,261725.5325532,0.08463779999874532,0.45580269998754375,False,Sushil,Prose
backspace,261725.6288056,261725.7219212,0.09311560000060126,0.09625239999149926,False,Sushil,Prose
backspace,261726.0677408,261726.2100328,0.14229200000409037,0.3458196000137832,False,Sushil,Prose
P,261726.5757352,261726.6500042,0.0742690000042785,0.3657023999840021,False,Sushil,Prose
r,261726.997675,261727.0939283,0.0962532999983523,0.34767079999437556,False,Sushil,Prose
o,261727.2196625,261727.305976,0.08631350001087412,0.12573420000262558,False,Sushil,Prose
f,261727.7858739,261727.8999317,0.11405780000495724,0.4798978999897372,False,Sushil,Prose
.,261728.9698186,261729.0496493,0.07983070000773296,1.0698868999897968,False,Sushil,Prose
V,261729.4348067,261729.5198257,0.08501899999100715,0.38515740001457743,False,Sushil,Prose
a,261729.8223223,261729.9299834,0.10766110001713969,0.3024965999939013,False,Sushil,Prose
i,261729.9860152,261730.0660016,0.07998640000005253,0.05603179999161512,False,Sushil,Prose
s,261730.3220845,261730.4161773,0.09409280002000742,0.25608289998490363,False,Sushil,Prose
h,261730.4397902,261730.5116708,0.07188060000771657,0.023612899996805936,False,Sushil,Prose
a,261730.5681849,261730.6719898,0.10380489999079145,0.05651409999700263,False,Sushil,Prose
l,261730.6999245,261730.7900384,0.09011390001978725,0.027934699988691136,False,Sushil,Prose
i,261730.9438484,261731.021789,0.07794059999287128,0.15380999998888,False,Sushil,Prose
",",261732.4935685,261732.5618272,0.06825869999011047,1.471779500017874,False,Sushil,Prose
enter,261733.0861901,261733.2060189,0.11982880000141449,0.5243629000033252,False,Sushil,Prose
I,261733.6180358,261733.6940735,0.07603769999695942,0.41201689999434166,False,Sushil,Prose
space,261733.9075896,261733.9938231,0.08623349998379126,0.21351610001875088,False,Sushil,Prose
a,261734.0520799,261734.1835735,0.1314935999980662,0.05825679999543354,False,Sushil,Prose
m,261734.1599301,261734.2297457,0.0698155999998562,0.1661069999972824,False,Sushil,Prose
space,261734.3579322,261734.4380859,0.08015370002249256,0.12818649999098852,False,Sushil,Prose
w,261734.6178795,261734.7276663,0.10978679999243468,0.1797935999929905,False,Sushil,Prose
r,261734.8724199,261734.9501049,0.07768499999656342,0.14475360000506043,False,Sushil,Prose
i,261735.0537972,261735.1398896,0.08609239998622797,0.10369230000651442,False,Sushil,Prose
t,261735.2341208,261735.3240172,0.08989639999344945,0.0942312000261154,False,Sushil,Prose
i,261735.352053,261735.4219627,0.06990969998878427,0.028035800001816824,False,Sushil,Prose
n,261735.5698022,261735.6700302,0.10022799999569543,0.14783950001583435,False,Sushil,Prose
g,261735.7941786,261735.8904658,0.09628720002365299,0.12414839997654781,False,Sushil,Prose
space,261735.9376597,261736.0338977,0.09623799999826588,0.04719389998354018,False,Sushil,Prose
f,261737.0087413,261737.0835115,0.07477020000806078,0.974843600008171,False,Sushil,Prose
o,261737.1499023,261737.2336161,0.08371380000608042,0.0663907999987714,False,Sushil,Prose
r,261737.2459195,261737.3200869,0.07416739998734556,0.012303399998927489,False,Sushil,Prose
m,261737.4064959,261737.5096122,0.1031162999861408,0.08640900001046248,False,Sushil,Prose
a,261737.5817465,261737.6637773,0.08203080002567731,0.0721342999895569,False,Sushil,Prose
l,261737.7039544,261737.7598824,0.05592799998703413,0.04017709998879582,False,Sushil,Prose
l,261737.8322416,261737.9353666,0.10312499999417923,0.07235920001403429,False,Sushil,Prose
y,261738.0927465,261738.1856086,0.09286209999118,0.15737990001798607,False,Sushil,Prose
space,261738.2838049,261738.3938648,0.11005989997647703,0.09819630000856705,False,Sushil,Prose
backspace,261741.6962503,261742.4739562,0.7777058999927249,nan,True,Sushil,Prose
space,261744.6022252,261744.6899413,0.08771609998075292,nan,True,Sushil,Prose
t,261744.7635424,261744.8401886,0.07664620000286959,0.0736011000117287,False,Sushil,Prose
o,261744.8807356,261744.9539292,0.07319360002293251,0.04054699998232536,False,Sushil,Prose
space,261745.1200737,261745.2080501,0.08797639998374507,0.1661444999917876,False,Sushil,Prose
f,261745.2960712,261745.3840612,0.08798999999999069,0.08802110000397079,False,Sushil,Prose
o,261745.454362,261745.5340488,0.07968680001795292,0.07030079999822192,False,Sushil,Prose
r,261745.5536855,261745.6320781,0.0783926000003703,0.019636699988041073,False,Sushil,Prose
m,261745.72228,261745.8184076,0.09612760000163689,0.09020189999137074,False,Sushil,Prose
a,261745.8458219,261745.9399779,0.09415600000647828,0.02741430001333356,False,Sushil,Prose
l,261745.9540556,261746.0058553,0.05179969998425804,0.014077700005145743,False,Sushil,Prose
l,261746.0940643,261746.1716205,0.07755620000534691,0.0882090000086464,False,Sushil,Prose
y,261746.3135796,261746.4321708,0.11859119997825474,0.14195910000125878,False,Sushil,Prose
space,261746.4520848,261746.5378934,0.08580860000802204,0.01991400000406429,False,Sushil,Prose
s,261746.6582442,261746.7621188,0.1038745999976527,0.12035079998895526,False,Sushil,Prose
u,261746.7401079,261746.8082803,0.0681724000023678,0.20221449999371544,False,Sushil,Prose
m,261747.6678785,261747.7619814,0.09410289998049848,0.8595982000115328,False,Sushil,Prose
i,261747.9141346,261747.9898997,0.07576510001672432,0.1521532000042498,False,Sushil,Prose
t,261748.0918361,261748.1821028,0.09026669999002479,0.10193639999488369,False,Sushil,Prose
space,261748.2159365,261748.3240897,0.10815320000983775,0.03383369999937713,False,Sushil,Prose
t,261749.4160422,261749.4718067,0.05576449999352917,1.0919524999917485,False,Sushil,Prose
h,261749.6225711,261749.6998188,0.07724770001368597,0.15076439999393187,False,Sushil,Prose
e,261749.7199576,261749.7921553,0.07219770000665449,0.020138799998676404,False,Sushil,Prose
space,261749.8629442,261749.9397848,0.07684059999883175,0.07078889998956583,False,Sushil,Prose
u,261750.1398312,261750.2078798,0.06804859999101609,0.20004640001570806,False,Sushil,Prose
p,261750.3331546,261750.4138652,0.08071060001384467,0.12527479999698699,False,Sushil,Prose
d,261750.6400957,261750.7183588,0.07826310000382364,0.22623049997491762,False,Sushil,Prose
a,261750.7581578,261750.8798997,0.1217418999876827,0.03979900002013892,False,Sushil,Prose
t,261750.8359068,261750.9119745,0.07606769999256358,0.1175480000092648,False,Sushil,Prose
e,261751.0143603,261751.0796047,0.06524440000066534,0.10238580001168884,False,Sushil,Prose
d,261751.2234439,261751.291888,0.06844410000485368,0.14383919999818318,False,Sushil,Prose
space,261751.3839673,261751.4740081,0.09004079998703673,0.09207929999683984,False,Sushil,Prose
d,261752.022468,261752.0979983,0.07553030000417493,0.5484599000192247,False,Sushil,Prose
a,261752.1901019,261752.2938774,0.103775499999756,0.09210359997814521,False,Sushil,Prose
t,261752.3058023,261752.3760932,0.07029090001014993,0.011924899998120964,False,Sushil,Prose
a,261752.4458242,261752.495673,0.04984880000120029,0.06973099999595433,False,Sushil,Prose
space,261752.7429391,261752.8161243,0.07318520001717843,0.24726609999197535,False,Sushil,Prose
a,261753.8601483,261753.9764003,0.11625199997797608,1.044024000002537,False,Sushil,Prose
c,261754.8441792,261754.9398988,0.09571959997992963,0.8677789000212215,False,Sushil,Prose
q,261755.3980493,261755.4679493,0.06989999997313134,0.4581505000242032,False,Sushil,Prose
u,261755.604092,261755.7598616,0.15576960000908002,0.1361427000083495,False,Sushil,Prose
i,261755.7338056,261755.8279965,0.09419090001028962,0.2658563000150025,False,Sushil,Prose
s,261756.0422102,261756.3018881,0.25967790000140667,0.21421369997551665,False,Sushil,Prose
a,261756.2188943,261756.3780236,0.15912930000922643,0.390897799981758,False,Sushil,Prose
t,261756.3361285,261756.4218497,0.08572120001190342,0.03424040001118556,False,Sushil,Prose
o,261756.6984466,261756.7996596,0.10121299998718314,0.27659689998836257,False,Sushil,Prose
i,261756.6161974,261756.809551,0.19335360001423396,0.19434769998770207,False,Sushil,Prose
n,261756.9460882,261757.0279967,0.08190849999664351,0.13653719998546876,False,Sushil,Prose
space,261757.1570652,261757.2377882,0.08072299999184906,0.12906850001309067,False,Sushil,Prose
l,261758.799772,261758.8826949,0.08292290000827052,1.5619837999984156,False,Sushil,Prose
o,261759.0126547,261759.0843193,0.0716645999928005,0.12995979998959228,False,Sushil,Prose
g,261759.3239668,261759.4138182,0.08985140000004321,0.2396475000132341,False,Sushil,Prose
s,261759.6312046,261759.7396396,0.10843500000191852,0.2173864000069443,False,Sushil,Prose
space,261759.8120423,261759.9100785,0.09803619998274371,0.07240269999601878,False,Sushil,Prose
f,261760.7057582,261760.7782513,0.07249310001498088,0.795679700007895,False,Sushil,Prose
o,261760.8538871,261760.938081,0.08419389999471605,0.07563579999259673,False,Sushil,Prose
r,261760.9498902,261761.0362,0.08630980001180433,0.011809199990238994,False,Sushil,Prose
space,261761.127955,261761.208231,0.08027599999331869,0.09175500000128523,False,Sushil,Prose
o,261761.3496737,261761.4262753,0.07660160001250915,0.1414426999981515,False,Sushil,Prose
u,261761.5360187,261761.5960975,0.06007880001561716,0.1097433999821078,False,Sushil,Prose
r,261761.6797823,261761.7740176,0.09423529999912716,0.08368479998898692,False,Sushil,Prose
space,261761.8414858,261761.9299562,0.0884704000200145,0.06746819999534637,False,Sushil,Prose
S,261704.768751,261763.1100016,58.34125060000224,0.5908175999938976,False,Sushil,Prose
e,261763.23797,261763.3059999,0.06802990002324805,0.12796839998918585,False,Sushil,Prose
c,261763.4860199,261763.5659917,0.07997179997619241,0.1800199999997858,False,Sushil,Prose
u,261763.8001262,261763.8779448,0.0778186000243295,0.23413450000225566,False,Sushil,Prose
r,261764.0701592,261764.1359814,0.06582220000564121,0.19221439998364076,False,Sushil,Prose
e,261764.2001035,261764.2820029,0.08189939998555928,0.06412210001144558,False,Sushil,Prose
F,261764.6582758,261764.7301394,0.0718635999946855,0.37627290000091307,False,Sushil,Prose
l,261764.9761414,261765.06003,0.08388859999831766,0.24600199999986216,False,Sushil,Prose
o,261765.1840493,261765.2401463,0.05609699999331497,0.12401930001215078,False,Sushil,Prose
w,261765.3260361,261765.4120568,0.08602069999324158,0.08588980001513846,False,Sushil,Prose
space,261765.5025497,261765.5719921,0.06944240001030266,0.0904928999952972,False,Sushil,Prose
p,261766.5300733,261766.617867,0.08779369998956099,0.9580811999912839,False,Sushil,Prose
r,261766.7698874,261766.8460048,0.0761173999926541,0.15202040001167916,False,Sushil,Prose
o,261766.893794,261766.9024023,0.008608300006017089,0.04778920000535436,False,Sushil,Prose
j,261767.184019,261767.2661849,0.08216590000665747,0.281616699998267,False,Sushil,Prose
e,261767.3762591,261767.4539935,0.0777343999943696,0.11007419999805279,False,Sushil,Prose
c,261767.5079583,261767.6160628,0.10810449998825788,0.0539647999976296,False,Sushil,Prose
t,261767.6658851,261767.7363536,0.07046849999460392,0.04982230000314303,False,Sushil,Prose
.,261768.5683011,261768.6821917,0.11389060001238249,0.8319475000025705,False,Sushil,Prose
e,261769.3180494,261769.4121174,0.09406800000579096,0.6358576999919023,False,Sushil,Prose
space,261769.5079518,261769.5875915,0.07963969997945242,0.09583440001006238,False,Sushil,Prose
h,261769.7159092,261769.7921373,0.07622810002067126,0.12831770000047982,False,Sushil,Prose
a,261769.8059555,261769.9041715,0.09821600001305342,0.013818199979141355,False,Sushil,Prose
v,261769.9291277,261769.9958412,0.06671350001124665,0.02495619998080656,False,Sushil,Prose
e,261770.0399901,261770.1219284,0.0819383000198286,0.04414889999316074,False,Sushil,Prose
space,261770.1859452,261770.2816883,0.09574309998424724,0.06401679999544285,False,Sushil,Prose
s,261771.1138571,261771.2238053,0.10994819999905303,0.8321687999996357,False,Sushil,Prose
u,261771.3280836,261771.4100187,0.08193509999546222,0.10427830001572147,False,Sushil,Prose
c,261771.6559966,261771.7498618,0.09386520000407472,0.24597789999097586,False,Sushil,Prose
c,261772.3114148,261772.3900912,0.07867640000768006,0.5615530000068247,False,Sushil,Prose
e,261772.5860091,261772.7156261,0.1296169999986887,0.19591789998230524,False,Sushil,Prose
s,261772.8684067,261772.9301422,0.06173549999948591,0.15278060000855476,False,Sushil,Prose
s,261773.0420905,261773.1281318,0.08604130000458099,0.11194830000749789,False,Sushil,Prose
f,261773.4114285,261773.4982976,0.08686909999232739,0.28329669998493046,False,Sushil,Prose
u,261773.6197887,261773.7000843,0.08029560002614744,0.12149109999882057,False,Sushil,Prose
l,261773.8499429,261773.9322952,0.08235229999991134,0.1498585999943316,False,Sushil,Prose
l,261774.0057499,261774.0744931,0.06874319998314604,0.07345470000291243,False,Sushil,Prose
y,261774.236004,261774.3100197,0.07401569999638014,0.16151090001221746,False,Sushil,Prose
space,261774.6941062,261774.7801221,0.08601589998579584,0.384086500009289,False,Sushil,Prose
c,261775.0439794,261775.1359571,0.0919776999799069,0.26385730001493357,False,Sushil,Prose
o,261775.2226458,261775.2858115,0.06316570000490174,0.08668870001565665,False,Sushil,Prose
m,261775.430563,261775.5020265,0.0714635000040289,0.14475149998907,False,Sushil,Prose
p,261775.6359832,261775.708056,0.07207280001603067,0.13395669998135418,False,Sushil,Prose
l,261775.7823327,261775.8599367,0.0776039999909699,0.07427670000470243,False,Sushil,Prose
e,261775.9278282,261776.0139585,0.0861303000128828,0.06789149998803623,False,Sushil,Prose
t,261776.0780955,261776.1538963,0.07580079999752343,0.06413700000848621,False,Sushil,Prose
e,261776.1380335,261776.2419813,0.10394780000206083,0.1240749999997206,False,Sushil,Prose
d,261776.3658935,261776.4599531,0.09405960000003688,0.12391220001154579,False,Sushil,Prose
space,261776.5140507,261776.6099217,0.09587099999771453,0.05409759999020025,False,Sushil,Prose
t,261777.4184297,261777.4739929,0.05556320000323467,0.8085079999873415,False,Sushil,Prose
h,261777.6206207,261777.6917057,0.07108500000322238,0.14662780001526698,False,Sushil,Prose
e,261777.6640793,261777.7484028,0.08432349999202415,0.19008640001993626,False,Sushil,Prose
space,261777.8560123,261777.9320321,0.07601980000617914,0.10760950000258163,False,Sushil,Prose
h,261778.0779918,261778.1440384,0.06604659999720752,0.14595969999209046,False,Sushil,Prose
a,261778.2320296,261778.3161082,0.08407859998987988,0.08799120000912808,False,Sushil,Prose
r,261778.3500961,261778.4139974,0.06390129998908378,0.03398790000937879,False,Sushil,Prose
d,261778.5459245,261778.6240565,0.07813199999509379,0.13192710001021624,False,Sushil,Prose
w,261778.6936789,261778.7760982,0.08241930001531728,0.06962239998392761,False,Sushil,Prose
a,261778.9125151,261779.0187975,0.10628239999641664,0.13641690000076778,False,Sushil,Prose
r,261778.9961371,261779.0700309,0.07389379999949597,0.22003890000632964,False,Sushil,Prose
e,261779.1721524,261779.2359165,0.06376410002121702,0.10212149997823872,False,Sushil,Prose
space,261779.3363383,261779.4398235,0.10348520000115968,0.10042179998708889,False,Sushil,Prose
i,261780.5559404,261780.6619391,0.10599870001897216,1.116116899996996,False,Sushil,Prose
n,261780.7998956,261780.8880655,0.08816990000195801,0.1379564999951981,False,Sushil,Prose
t,261781.0553537,261781.1159852,0.06063150000409223,0.16728819999843836,False,Sushil,Prose
e,261781.1719372,261781.2560314,0.08409419999225065,0.055951999995158985,False,Sushil,Prose
g,261781.2759576,261781.3561137,0.08015609998255968,0.01992620000964962,False,Sushil,Prose
r,261781.5080743,261781.5762338,0.06815949999145232,0.15196060002199374,False,Sushil,Prose
a,261781.607954,261781.7140191,0.10606510000070557,0.031720200000563636,False,Sushil,Prose
t,261781.7319568,261781.8140919,0.08213510000496171,0.01793770000222139,False,Sushil,Prose
i,261782.024218,261782.2122405,0.188022499991348,0.21012609999161214,False,Sushil,Prose
o,261782.1149515,261782.2297841,0.11483259999658912,0.3008595999854151,False,Sushil,Prose
n,261782.3598908,261782.4521721,0.09228129999246448,0.1301067000022158,False,Sushil,Prose
space,261782.589998,261782.6798409,0.08984289999352768,0.13782590001937933,False,Sushil,Prose
p,261783.6355809,261783.7079038,0.07232289999956265,0.9557400000048801,False,Sushil,Prose
h,261784.3620417,261784.4360497,0.0740079999959562,0.654137899982743,False,Sushil,Prose
a,261784.4759358,261784.5861805,0.11024469998665154,0.03988610001397319,False,Sushil,Prose
s,261784.6923631,261784.7819873,0.08962419998715632,0.10618260002229363,False,Sushil,Prose
e,261784.9060662,261784.9842681,0.07820190000347793,0.1240789000003133,False,Sushil,Prose
m,261785.129977,261785.2320523,0.10207530000479892,0.14570890000322834,False,Sushil,Prose
backspace,261785.6161021,261785.6921262,0.07602410000981763,0.3840497999917716,False,Sushil,Prose
",",261785.8839313,261785.9599777,0.07604640000499785,0.19180509998113848,False,Sushil,Prose
space,261786.1857549,261786.2519286,0.0661736999754794,0.22577720001572743,False,Sushil,Prose
a,261786.2758447,261786.3979957,0.12215100001776591,0.02391610000631772,False,Sushil,Prose
n,261786.4138344,261786.4920504,0.07821599999442697,0.015838699997402728,False,Sushil,Prose
d,261786.5541757,261786.6299385,0.07576279999921098,0.06212529999902472,False,Sushil,Prose
space,261786.643752,261786.735844,0.09209200000623241,0.013813500001560897,False,Sushil,Prose
t,261788.0581305,261788.1281506,0.07002010001451708,1.3222864999843296,False,Sushil,Prose
h,261788.2719497,261788.3577628,0.08581310001318343,0.1437990999838803,False,Sushil,Prose
e,261788.3359623,261788.4220334,0.08607109999866225,0.20781170000554994,False,Sushil,Prose
space,261788.511882,261788.6039952,0.09211320002214052,0.08984859997872263,False,Sushil,Prose
E,261788.9001642,261788.9639676,0.06380340000032447,0.2961689999792725,False,Sushil,Prose
S,261789.0920434,261789.1680253,0.07598189997952431,0.12807580002117902,False,Sushil,Prose
P,261789.448147,261789.5240767,0.07592970001860522,0.2801216999941971,False,Sushil,Prose
3,261789.9023023,261789.9639529,0.06165059999329969,0.3782255999976769,False,Sushil,Prose
2,261790.0059102,261790.1020141,0.09610389999579638,0.04195730001083575,False,Sushil,Prose
space,261790.3586284,261790.4539435,0.09531510001397692,0.256614299985813,False,Sushil,Prose
i,261791.0139595,261791.085978,0.07201849998091348,0.5600160000030883,False,Sushil,Prose
s,261791.1860367,261791.28389,0.09785329998703673,0.10005870001623407,False,Sushil,Prose
space,261791.3459932,261791.4338606,0.08786739999777637,0.0621032000053674,False,Sushil,Prose
c,261791.515605,261791.5799338,0.06432880001375452,0.08174439999856986,False,Sushil,Prose
o,261791.6419287,261791.7198154,0.07788669998990372,0.06199489999562502,False,Sushil,Prose
r,261791.9081585,261791.9600246,0.05186609999509528,0.18834310001693666,False,Sushil,Prose
r,261792.0359354,261792.1101201,0.07418470000266097,0.07591079999110661,False,Sushil,Prose
e,261792.1707319,261792.2561811,0.08544920000713319,0.060611799999605864,False,Sushil,Prose
c,261792.2817725,261792.3638382,0.08206570000038482,0.025591399986296892,False,Sushil,Prose
t,261792.4813925,261792.5380479,0.05665539999608882,0.11755429999902844,False,Sushil,Prose
l,261792.9621265,261793.058242,0.09611549999681301,0.42407860001549125,False,Sushil,Prose
y,261793.2514754,261793.3220962,0.07062079999013804,0.1932334000011906,False,Sushil,Prose
space,261793.5257693,261793.6188425,0.09307319999788888,0.20367310001165606,False,Sushil,Prose
g,261795.7964758,261795.8582017,0.061725900013698265,nan,True,Sushil,Prose
e,261795.9510582,261796.0357511,0.08469289998174645,0.0928565000067465,False,Sushil,Prose
n,261796.081613,261796.177629,0.09601600002497435,0.04586189999827184,False,Sushil,Prose
e,261796.1794704,261796.2561233,0.07665289999567904,0.0018413999932818115,False,Sushil,Prose
r,261796.3698746,261796.4462129,0.07633829998667352,0.11375129999942146,False,Sushil,Prose
a,261796.4881917,261796.6026555,0.11446380001143552,0.04197879999992438,False,Sushil,Prose
t,261796.5985314,261796.6779734,0.07944199998746626,0.15231850001146086,False,Sushil,Prose
i,261796.8481735,261796.938168,0.08999449998373166,0.17020010002306662,False,Sushil,Prose
n,261797.070047,261797.1698909,0.0998439000104554,0.13187899999320507,False,Sushil,Prose
g,261797.3279317,261797.4019464,0.07401469998876564,0.15804080001544207,False,Sushil,Prose
space,261797.6162253,261797.7208519,0.10462659999029711,0.21427890000632033,False,Sushil,Prose
t,261798.2899048,261798.3581236,0.06821879997733049,0.5690529000130482,False,Sushil,Prose
e,261798.4821712,261798.5879091,0.10573789998306893,0.12404760002391413,False,Sushil,Prose
h,261798.5018051,261798.5936672,0.09186210000189021,0.14368150001973845,False,Sushil,Prose
space,261798.7628872,261798.855907,0.09301979999872856,0.16921999998157844,False,Sushil,Prose
H,261799.081731,261799.1518673,0.07013629999710247,0.22582400002283975,False,Sushil,Prose
M,261799.3210782,261799.4080074,0.08692919998429716,0.16921089999959804,False,Sushil,Prose
A,261799.4844653,261799.5963192,0.11185390001628548,0.07645789999514818,False,Sushil,Prose
Z,261799.8649296,261799.944223,0.07929339999100193,0.2686104000022169,False,Sushil,Prose
backspace,261800.6442168,261800.7663574,0.12214059999678284,0.6999937999935355,False,Sushil,Prose
C,261801.3803327,261801.4942647,0.11393200000748038,0.6139753000170458,False,Sushil,Prose
-,261802.4002201,261802.4800424,0.07982230000197887,0.9059553999977652,False,Sushil,Prose
S,261803.160082,261803.2368478,0.07676580001134425,0.6800395999744069,False,Sushil,Prose
H,261803.3277997,261803.4038146,0.07601489999797195,0.09095189999789,False,Sushil,Prose
A,261803.4377894,261803.5501577,0.11236830000416376,0.03397479999694042,False,Sushil,Prose
2,261803.9439775,261804.0419701,0.09799259999999776,0.39381979999598116,False,Sushil,Prose
5,261804.3040718,261804.3662921,0.06222029999480583,0.2621017000055872,False,Sushil,Prose
6,261804.5100425,261804.5963005,0.08625799999572337,0.1437504000205081,False,Sushil,Prose
space,261805.4999311,261805.600063,0.10013189999153838,0.9036305999907199,False,Sushil,Prose
r,261806.1241468,261806.3079783,0.1838315000059083,0.5240838000026997,False,Sushil,Prose
e,261806.220033,261806.3609965,0.14096350001636893,0.6199699999997392,False,Sushil,Prose
