Key,Press_Time,Release_Time,Dwell_Time,Flight_Time,Outlier,User_Name,Session_Type
m,786745.3821543,786745.4600311,0.0778767999727279,0.10869030002504587,False,Sushil,Prose
space,786745.5762032,786745.6453337,0.06913049996364862,0.11617210006807,False,Sushil,Prose
b,786745.7624063,786745.8357278,0.07332149997819215,0.11707260005641729,False,Sushil,Prose
e,786745.8935162,786745.9800215,0.08650530001614243,0.05778839997947216,False,Sushil,Prose
l,786746.0057932,786746.0772423,0.07144910003989935,0.025771699962206185,False,Sushil,Prose
g,786746.2079907,786746.282557,0.07456630002707243,0.13074839999899268,False,Sushil,Prose
a,786746.3619866,786746.4495555,0.08756889996584505,0.07942959992215037,False,Sushil,Prose
u,786746.4176984,786746.4976342,0.07993580005131662,0.13514139992184937,False,Sushil,Prose
m,786746.6500934,786746.7322794,0.08218599995598197,0.15245920000597835,False,Sushil,Prose
space,786746.8833393,786746.9590826,0.07574329990893602,0.15105990006122738,False,Sushil,Prose
c,786747.301272,786747.3672946,0.06602260004729033,0.3421893999911845,False,Sushil,Prose
y,786747.4962392,786747.5599133,0.06367409997619689,0.12894460000097752,False,Sushil,Prose
r,786747.6836793,786747.7396166,0.055937299970537424,0.12376600003335625,False,Sushil,Prose
r,786747.8133774,786747.8854313,0.07205389998853207,0.07376080006361008,False,Sushil,Prose
e,786747.9996227,786748.0696527,0.07002999994438142,0.11419140000361949,False,Sushil,Prose
n,786748.3414474,786748.4175947,0.07614729995839298,0.27179470006376505,False,Sushil,Prose
t,786748.5716148,786748.5845192,0.012904400005936623,0.15402010001707822,False,Sushil,Prose
l,786748.6973295,786748.7738152,0.07648569997400045,0.11281029996462166,False,Sushil,Prose
u,786748.9635284,786749.0313594,0.06783099996391684,0.18971320008859038,False,Sushil,Prose
backspace,786750.1033411,786750.1954492,0.09210809995420277,1.0719817000208423,False,Sushil,Prose
y,786750.4294861,786750.4951695,0.06568340002559125,0.23403689998667687,False,Sushil,Prose
space,786750.6701085,786750.7618207,0.09171219996642321,0.17493900004774332,False,Sushil,Prose
s,786750.8612363,786750.9356079,0.07437160005792975,0.09941559995058924,False,Sushil,Prose
t,786751.0093889,786751.0776794,0.06829049997031689,0.0737809999845922,False,Sushil,Prose
u,786751.1937459,786751.2737634,0.08001750009134412,0.11606649996247143,False,Sushil,Prose
d,786751.3939166,786751.4421408,0.04822419991251081,0.12015319999773055,False,Sushil,Prose
y,786751.4798266,786751.5473021,0.06747549993451685,0.037685800110921264,False,Sushil,Prose
i,786751.6978733,786751.7738505,0.0759771999437362,0.15057120006531477,False,Sushil,Prose
n,786751.8830967,786751.9691862,0.08608949999324977,0.10924619995057583,False,Sushil,Prose
g,786752.0612034,786752.1256051,0.06440169992856681,0.09201720007695258,False,Sushil,Prose
space,786752.15791,786752.2336973,0.07578730001114309,0.03230489999987185,False,Sushil,Prose
i,786752.4154,786752.479864,0.06446399993728846,0.18170270009431988,False,Sushil,Prose
n,786752.610154,786752.6138405,0.0036865000147372484,0.13029000000096858,False,Sushil,Prose
space,786752.8019105,786752.8812111,0.07930059998761863,0.1880700000328943,False,Sushil,Prose
k,786753.0059948,786753.16119,0.1551952000008896,0.12478369998279959,False,Sushil,Prose
l,786753.117149,786753.2153373,0.09818829991854727,0.23593790002632886,False,Sushil,Prose
e,786753.3184696,786753.3838051,0.06533549993764609,0.10313230007886887,False,Sushil,Prose
space,786753.410305,786753.4932191,0.08291410002857447,0.02649990003556013,False,Sushil,Prose
t,786753.6882887,786753.7661502,0.07786150008905679,0.1950695998966694,False,Sushil,Prose
e,786753.839657,786753.9059079,0.06625089992303401,0.07350679999217391,False,Sushil,Prose
c,786753.9490492,786754.0201239,0.07107469998300076,0.04314130009151995,False,Sushil,Prose
h,786754.1436519,786754.2173318,0.07367990002967417,0.12352799996733665,False,Sushil,Prose
space,786754.8275731,786754.90988,0.08230690006166697,0.6102412999607623,False,Sushil,Prose
b,786755.1098813,786755.187873,0.07799170003272593,0.2000012999633327,False,Sushil,Prose
e,786755.2702122,786755.3359214,0.06570919998921454,0.08233919995836914,False,Sushil,Prose
l,786755.4014285,786755.4800174,0.07858890003990382,0.06550709996372461,False,Sushil,Prose
g,786755.6425083,786755.7101626,0.06765430001541972,0.16249090002384037,False,Sushil,Prose
a,786755.7998098,786755.8744576,0.07464779994916171,0.08964719995856285,False,Sushil,Prose
u,786755.8895746,786755.9688673,0.07929269992746413,0.01511700008995831,False,Sushil,Prose
m,786756.1576455,786756.2559629,0.09831739997025579,0.18877820007037371,False,Sushil,Prose
space,786756.4961483,786756.5922187,0.0960703999735415,0.24018540000542998,False,Sushil,Prose
",",786758.0679393,786758.1495071,0.08156780002173036,1.4757205999922007,False,Sushil,Prose
i,786758.3335014,786758.3996709,0.06616950000170618,0.1839942999649793,False,Sushil,Prose
m,786758.5459575,786758.605874,0.05991650000214577,0.1462866000365466,False,Sushil,Prose
space,786758.720274,786758.7997405,0.07946650008670986,0.1143999999621883,False,Sushil,Prose
p,786758.9135734,786758.9180106,0.004437200026586652,0.11383289995137602,False,Sushil,Prose
u,786759.1456048,786759.2251822,0.0795773999998346,0.22759419993963093,False,Sushil,Prose
r,786759.4421389,786759.495704,0.053565099951811135,0.21695670008193702,False,Sushil,Prose
s,786759.6200038,786759.69582,0.0758161999983713,0.12429980002343655,False,Sushil,Prose
u,786759.7424155,786759.8279469,0.08553140005096793,0.046595499967224896,False,Sushil,Prose
i,786759.9434065,786760.0258456,0.08243909990414977,0.11545959999784827,False,Sushil,Prose
n,786760.1879818,786760.2802193,0.09223750000819564,0.16213620000053197,False,Sushil,Prose
g,786760.4759516,786760.5555721,0.0796204999787733,0.19573230005335063,False,Sushil,Prose
space,786760.6755517,786760.8240467,0.14849499997217208,0.11997960007283837,False,Sushil,Prose
c,786764.7262999,786764.7958832,0.06958330003544688,nan,True,Sushil,Prose
s,786764.8252302,786764.9119848,0.08675460005179048,0.029346999945119023,False,Sushil,Prose
e,786765.0560287,786765.1256712,0.0696425000205636,0.1440438999561593,False,Sushil,Prose
space,786765.177541,786765.2575452,0.08000419999007136,0.05186979996506125,False,Sushil,Prose
a,786766.8537131,786766.9434364,0.08972330007236451,1.5961679000174627,False,Sushil,Prose
n,786767.0053798,786767.077399,0.07201919995713979,0.061943399952724576,False,Sushil,Prose
d,786767.1555532,786767.2199943,0.06444109999574721,0.07815420010592788,False,Sushil,Prose
space,786767.2297409,786767.2974103,0.06766940001398325,0.009746599942445755,False,Sushil,Prose
i,786767.3957028,786767.4673148,0.07161199999973178,0.09829250001348555,False,Sushil,Prose
space,786767.6076778,786767.695857,0.08817919995635748,0.1403629999840632,False,Sushil,Prose
backspace,786768.1935618,786768.2838123,0.09025049989577383,0.4977048001019284,False,Sushil,Prose
m,786768.4861365,786768.5538922,0.0677556999726221,0.20232420007232577,False,Sushil,Prose
space,786768.6760977,786768.7421702,0.06607249996159226,0.12220550002530217,False,Sushil,Prose
i,786768.8563154,786768.9123239,0.056008500047028065,0.11414520000107586,False,Sushil,Prose
n,786769.0193633,786769.1018871,0.08252380008343607,0.1070393999107182,False,Sushil,Prose
t,786769.2624672,786769.3421712,0.07970399991609156,0.16058010002598166,False,Sushil,Prose
e,786769.4005716,786769.4738005,0.07322890008799732,0.05840039998292923,False,Sushil,Prose
r,786769.4993493,786769.5817011,0.08235179993789643,0.02554880001116544,False,Sushil,Prose
e,786769.6138188,786769.6841966,0.07037780003156513,0.03211769997142255,False,Sushil,Prose
s,786769.831741,786769.8938474,0.06210640002973378,0.14754439995158464,False,Sushil,Prose
t,786769.9600208,786770.0275243,0.06750350003130734,0.06617340003140271,False,Sushil,Prose
e,786770.1620111,786770.2218483,0.05983719998039305,0.13448679994326085,False,Sushil,Prose
d,786770.3501762,786770.4276661,0.07748989993706346,0.12832790007814765,False,Sushil,Prose
space,786770.4333177,786770.5131931,0.07987539994064718,0.005651600076816976,False,Sushil,Prose
i,786770.6258449,786770.705665,0.07982009998522699,0.112651800038293,False,Sushil,Prose
n,786770.8056082,786770.8800281,0.0744198999600485,0.099943200009875,False,Sushil,Prose
space,786770.9902052,786771.0850537,0.0948484999826178,0.1101771000539884,False,Sushil,Prose
a,786771.1592263,786771.2433034,0.0840771000366658,0.07417259993962944,False,Sushil,Prose
i,786771.2530962,786771.3111936,0.058097400004044175,0.009792799944989383,False,Sushil,Prose
space,786771.4519067,786771.5372763,0.08536959998309612,0.14071310008876026,False,Sushil,Prose
a,786771.6099835,786771.6941357,0.08415220002643764,0.07270719995722175,False,Sushil,Prose
n,786771.9020235,786771.9760735,0.07405000005383044,0.2078877999447286,False,Sushil,Prose
d,786772.0952555,786772.1600239,0.06476839992683381,0.11918200005311519,False,Sushil,Prose
space,786772.2056078,786772.2819641,0.07635629992000759,0.045583900064229965,False,Sushil,Prose
m,786772.4381646,786772.5113033,0.07313869998324662,0.15620050008874387,False,Sushil,Prose
a,786772.5578772,786772.6533598,0.09548260003793985,0.04657389991916716,False,Sushil,Prose
c,786772.7258121,786772.7880763,0.06226420006714761,0.07245229999534786,False,Sushil,Prose
h,786772.9673543,786773.0373516,0.06999730004463345,0.17927799990866333,False,Sushil,Prose
i,786773.1493779,786773.2230584,0.07368050003424287,0.11202629993204027,False,Sushil,Prose
n,786773.3350711,786773.4192774,0.08420629997272044,0.11201270006131381,False,Sushil,Prose
e,786773.4649145,786773.5329813,0.06806680001318455,0.045637100003659725,False,Sushil,Prose
space,786773.5615316,786773.6271771,0.06564550008624792,0.02855029993224889,False,Sushil,Prose
l,786773.7230802,786773.799912,0.07683179993182421,0.0959030999802053,False,Sushil,Prose
e,786773.8315373,786773.9019393,0.07040199998300523,0.03162530006375164,False,Sushil,Prose
a,786774.0361579,786774.1310872,0.09492930001579225,0.13421859999652952,False,Sushil,Prose
r,786774.0875066,786774.1574514,0.06994479999411851,0.18556729995179921,False,Sushil,Prose
n,786774.4212865,786774.4711956,0.04990910005290061,0.26383509999141097,False,Sushil,Prose
i,786774.5677049,786774.6232052,0.05550029990263283,0.09650930005591363,False,Sushil,Prose
n,786774.7252733,786774.862802,0.1375287000555545,0.10206810000818223,False,Sushil,Prose
g,786774.9172407,786774.987057,0.06981630006339401,0.0544386999681592,False,Sushil,Prose
enter,786776.4872657,786776.5932948,0.10602910001762211,1.5002086999593303,False,Sushil,Prose
