Key,Press_Time,Release_Time,Dwell_Time,Flight_Time,Outlier,User_Name,Session_Type
d,260955.3256475,260955.4121626,0.08651510000345297,0.08179530000779778,False,Sushil,Prose
i,260955.4673752,260955.5514188,0.08404359998530708,0.055212600011145696,False,Sushil,Prose
v,260955.8894042,260955.9639545,0.07455030002165586,0.33798539999406785,False,Sushil,Prose
i,260956.1557889,260956.241509,0.08572010000352748,0.19183440000051633,False,Sushil,Prose
d,260956.4275924,260956.5255656,0.09797319999779575,0.18608339998172596,False,Sushil,Prose
u,260956.5579256,260956.635617,0.07769139998708852,0.03236000001197681,False,Sushil,Prose
a,260956.7616152,260956.8507709,0.08915569999953732,0.12599820000468753,False,Sushil,Prose
l,260956.8737808,260956.9557184,0.08193759998539463,0.023009900003671646,False,Sushil,Prose
s,260957.0312092,260957.1138698,0.08266059999004938,0.07549080002354458,False,Sushil,Prose
space,260958.7018066,260958.80573,0.10392339999089018,1.5879368000023533,False,Sushil,Prose
a,260958.9815257,260959.1194589,0.13793320002150722,0.1757956999936141,False,Sushil,Prose
r,260959.2913752,260959.5131858,0.2218105999927502,0.17191629999433644,False,Sushil,Prose
e,260959.4133427,260959.5655405,0.15219780002371408,0.29388379998272285,False,Sushil,Prose
space,260959.5336288,260959.6516385,0.1180097000033129,0.02044300001580268,False,Sushil,Prose
c,260959.7417664,260959.8335952,0.09182880001026206,0.090127899980871,False,Sushil,Prose
o,260959.8877395,260959.9854237,0.09768420000909828,0.054144299996551126,False,Sushil,Prose
m,260960.0936865,260960.2134494,0.1197628999943845,0.10826280000037514,False,Sushil,Prose
p,260960.329707,260960.4416793,0.11197230001562275,0.11625759999151342,False,Sushil,Prose
r,260961.07786,260961.1713912,0.09353120002197102,0.6361806999775581,False,Sushil,Prose
o,260961.2696909,260961.3375117,0.06782080000266433,0.09829969998099841,False,Sushil,Prose
m,260961.4916651,260961.5934018,0.10173669998766854,0.15415340001345612,False,Sushil,Prose
i,260961.6876128,260961.7753745,0.08776170000783168,0.09421099998871796,False,Sushil,Prose
s,260961.8053754,260961.9172636,0.1118881999864243,0.03000090000568889,False,Sushil,Prose
e,260962.0293021,260962.1214543,0.09215219999896362,0.1120385000249371,False,Sushil,Prose
d,260962.2477005,260962.345961,0.0982605000026524,0.1262462000013329,False,Sushil,Prose
space,260963.4935195,260963.6173852,0.12386569997761399,1.1475585000007413,False,Sushil,Prose
a,260963.7697008,260963.8776103,0.10790949998772703,0.15231560001848266,False,Sushil,Prose
n,260963.9656169,260964.0254728,0.059855900006368756,0.08800660000997595,False,Sushil,Prose
n,260964.1031882,260964.2061056,0.10291739998501725,0.07771539999521337,False,Sushil,Prose
u,260964.3518235,260964.4312317,0.07940819999203086,0.14571790001355112,False,Sushil,Prose
a,260964.5518356,260964.629515,0.07767940001212992,0.12060389999533072,False,Sushil,Prose
l,260964.6613803,260964.7174368,0.05605650000507012,0.03186529999948107,False,Sushil,Prose
l,260964.7994995,260964.8896938,0.09019430002081208,0.08206269997754134,False,Sushil,Prose
y,260965.0936771,260965.175906,0.08222889999160543,0.2039832999871578,False,Sushil,Prose
space,260965.4176438,260965.5374418,0.11979799999971874,0.24173780001001433,False,Sushil,Prose
b,260966.3488004,260966.4554062,0.10660579998511821,0.8113586000108626,False,Sushil,Prose
e,260966.5415241,260966.6335984,0.0920742999878712,0.08611790000577457,False,Sushil,Prose
c,260966.8054982,260966.8874906,0.08199239999521524,0.17189980001421645,False,Sushil,Prose
a,260966.9697867,260967.0713083,0.10152159997960553,0.08229610000853427,False,Sushil,Prose
u,260967.1636335,260967.2639074,0.10027389999595471,0.0923252000065986,False,Sushil,Prose
s,260967.2871942,260967.3824284,0.09523419998004101,0.023286800016649067,False,Sushil,Prose
e,260967.5076323,260967.5933294,0.08569710000301711,0.12520390001009218,False,Sushil,Prose
space,260967.6415646,260967.7336408,0.09207620000233874,0.04823519999627024,False,Sushil,Prose
s,260967.7735484,260967.8696285,0.09608009998919442,0.039907600003061816,False,Sushil,Prose
e,260968.0037089,260968.0956487,0.09193979998235591,0.13408040002104826,False,Sushil,Prose
n,260968.1775997,260968.2757992,0.0981995000038296,0.08195100000011735,False,Sushil,Prose
s,260968.7494235,260968.8458074,0.0963839000032749,0.4736243000079412,False,Sushil,Prose
i,260968.9437097,260969.0298622,0.08615250000730157,0.09790229998179711,False,Sushil,Prose
t,260969.2396279,260969.3051728,0.06554489998961799,0.20976570001221262,False,Sushil,Prose
i,260969.4699082,260969.551584,0.08167580000008456,0.16473540000151843,False,Sushil,Prose
v,260969.7240059,260969.7941233,0.0701173999987077,0.17242190000251867,False,Sushil,Prose
e,260969.833348,260969.9254771,0.09212910002679564,0.039224699983606115,False,Sushil,Prose
space,260970.0020741,260970.1014952,0.09942110002157278,0.07659699997748248,False,Sushil,Prose
d,260970.9472739,260971.0299717,0.08269779998227023,0.8457786999933887,False,Sushil,Prose
o,260971.0894641,260971.1895983,0.10013420000905171,0.05949240000336431,False,Sushil,Prose
c,260971.3715772,260971.4532959,0.08171869997750036,0.18197890001465566,False,Sushil,Prose
u,260971.533596,260971.6053702,0.07177420001244172,0.080300100002205,False,Sushil,Prose
m,260973.703982,260973.7857699,0.08178789998055436,nan,True,Sushil,Prose
e,260973.8695511,260973.9697049,0.1001537999836728,0.08378120002453215,False,Sushil,Prose
n,260973.9774169,260974.0514684,0.07405150000704452,0.007711999991443008,False,Sushil,Prose
t,260974.2427463,260974.3116833,0.06893700000364333,0.19127790001221,False,Sushil,Prose
s,260974.3375702,260974.4374569,0.09988669998710975,0.025886899995384738,False,Sushil,Prose
space,260974.5854769,260974.7056001,0.12012319997302257,0.14802000002237037,False,Sushil,Prose
l,260975.6236962,260975.7257197,0.10202350001782179,0.9180961000092793,False,Sushil,Prose
i,260975.8157645,260975.8913758,0.07561130000976846,0.09004479998839088,False,Sushil,Prose
k,260976.019698,260976.1136659,0.09396790000027977,0.12832219997653738,False,Sushil,Prose
e,260976.1274821,260976.2016971,0.07421500000054948,0.013816200022120029,False,Sushil,Prose
space,260976.2849865,260976.3597257,0.07473920000484213,0.08328939997591078,False,Sushil,Prose
a,260976.9569525,260977.0254937,0.0685411999875214,0.5972268000186887,False,Sushil,Prose
a,260977.1599753,260977.2539475,0.09397220000391826,0.13448159999097697,False,Sushil,Prose
d,260977.7757556,260977.8656273,0.08987169997999445,0.5218081000202801,False,Sushil,Prose
h,260977.9336071,260978.0055,0.07189289998495951,0.06797980002011172,False,Sushil,Prose
a,260978.1114475,260978.1735427,0.06209520000265911,0.1059475000074599,False,Sushil,Prose
a,260978.2980907,260978.3918098,0.0937190999975428,0.12454799999250099,False,Sushil,Prose
r,260979.1437865,260979.2177356,0.07394909998402,0.7519767000048887,False,Sushil,Prose
space,260979.2853291,260979.3775682,0.092239099991275,0.06759350001811981,False,Sushil,Prose
c,260979.559741,260979.6616688,0.1019277999876067,0.18217280000681058,False,Sushil,Prose
a,260979.7224207,260979.8301428,0.10772209998685867,0.06075190001865849,False,Sushil,Prose
r,260979.8493879,260979.9297468,0.08035889998427592,0.019245100003900006,False,Sushil,Prose
d,260980.0259406,260980.1075367,0.08159610000438988,0.09619380001095124,False,Sushil,Prose
s,260980.1585706,260980.2533871,0.09481650000088848,0.05103390000294894,False,Sushil,Prose
space,260980.4055503,260980.529462,0.12391170000773855,0.15216319999308325,False,Sushil,Prose
a,260981.0895132,260981.1977516,0.10823840001830831,0.5600511999800801,False,Sushil,Prose
n,260981.2416153,260981.3460606,0.10444529997766949,0.043863700004294515,False,Sushil,Prose
d,260981.4257445,260981.5153911,0.08964659998309799,0.07968390002497472,False,Sushil,Prose
space,260981.5452318,260981.6176521,0.07242029998451471,0.029840700008207932,False,Sushil,Prose
n,260981.8735099,260981.9637943,0.090284400008386,0.255857800017111,False,Sushil,Prose
backspace,260982.5256149,260982.6096908,0.08407589999842457,0.5618205999780912,False,Sushil,Prose
b,260982.8679382,260982.9536516,0.0857133999816142,0.2582474000228103,False,Sushil,Prose
a,260983.0477866,260983.1293688,0.08158220001496375,0.09413499999209307,False,Sushil,Prose
n,260984.0795076,260984.1698388,0.09033120001549833,0.9501387999916915,False,Sushil,Prose
k,260984.3256956,260984.4113441,0.0856484999821987,0.15585680000367574,False,Sushil,Prose
i,260984.5435944,260984.6117179,0.06812350000836886,0.1322502999973949,False,Sushil,Prose
n,260984.7360759,260984.8197973,0.08372140000574291,0.12435800000093877,False,Sushil,Prose
f,260984.9336552,260984.9916144,0.05795919999945909,0.1138578999962192,False,Sushil,Prose
space,260985.0517711,260985.1394783,0.08770720000029542,0.060156699997605756,False,Sushil,Prose
backspace,260985.5679557,260985.641976,0.07402030000230297,0.4284774000116158,False,Sushil,Prose
backspace,260985.7277084,260985.8152879,0.08757950001745485,0.08573239998077042,False,Sushil,Prose
g,260985.90189,260985.9777949,0.07590490000438876,0.0866020999965258,False,Sushil,Prose
space,260986.0896275,260986.1857113,0.09608379998826422,0.11183259999961592,False,Sushil,Prose
d,260986.4936022,260986.5656631,0.07206089998362586,0.30789090000325814,False,Sushil,Prose
e,260986.6096805,260986.6916993,0.08201879999251105,0.04401740001048893,False,Sushil,Prose
t,260986.7473009,260986.8275196,0.08021869999356568,0.05560160000459291,False,Sushil,Prose
a,260986.9216468,260987.0053961,0.08374929998535663,0.09412720002001151,False,Sushil,Prose
i,260987.1175476,260987.1995161,0.08196849998785183,0.11215150001225993,False,Sushil,Prose
l,260987.3677074,260987.4477868,0.08007940000970848,0.16819130000658333,False,Sushil,Prose
s,260987.5107525,260987.5996993,0.0889467999804765,0.06296569999540225,False,Sushil,Prose
space,260989.1078061,260989.2374864,0.12968030001502484,1.5081067999999505,False,Sushil,Prose
a,260989.5099529,260989.6196095,0.10965659999055788,0.2724664999986999,False,Sushil,Prose
r,260989.8226142,260990.0233148,0.20070059999125078,0.20300470001529902,False,Sushil,Prose
e,260989.9379503,260990.0794261,0.1414758000173606,0.31834080000407994,False,Sushil,Prose
space,260990.0855354,260990.2058886,0.12035320000723004,0.006109299982199445,False,Sushil,Prose
s,260990.2654545,260990.3794687,0.11401419999310747,0.059565900010056794,False,Sushil,Prose
t,260990.3972099,260990.4816321,0.08442220001597889,0.017741199990268797,False,Sushil,Prose
o,260990.6838072,260990.7655111,0.08170390001032501,0.2021750999847427,False,Sushil,Prose
r,260990.9114363,260991.1074562,0.19601990000228398,0.14592519999132492,False,Sushil,Prose
e,260991.0392452,260991.187487,0.148241799994139,0.27373409998835996,False,Sushil,Prose
d,260992.5837305,260992.7010058,0.11727529999916442,1.3962434999994002,False,Sushil,Prose
space,260997.1419038,260997.2599093,0.11800550000043586,nan,True,Sushil,Prose
w,260997.6824015,260997.7935966,0.11119510000571609,0.4224922000139486,False,Sushil,Prose
i,260997.8353594,260997.9295155,0.09415610000723973,0.041762799985008314,False,Sushil,Prose
t,260998.0915401,260998.1715286,0.07998850001604296,0.1620245999947656,False,Sushil,Prose
h,260998.3181162,260998.4248991,0.10678289999486879,0.14658760000020266,False,Sushil,Prose
o,260998.5477482,260998.6495269,0.10177869998733513,0.12284910000744276,False,Sushil,Prose
u,260998.7398151,260998.8375946,0.0977794999780599,0.09028820000821725,False,Sushil,Prose
t,260999.0313651,260999.0936378,0.062272699986351654,0.19377050001639873,False,Sushil,Prose
space,260999.2856803,260999.3937474,0.10806709999451414,0.19204250001348555,False,Sushil,Prose
a,260999.4517867,260999.5697265,0.11793979999492876,0.05803929999819957,False,Sushil,Prose
d,260999.6193558,260999.6977453,0.0783895000058692,0.04962930001784116,False,Sushil,Prose
e,260999.83742,260999.9138888,0.07646879999083467,0.1396746999816969,False,Sushil,Prose
q,261000.1876069,261000.1973518,0.009744899987708777,0.2737181000120472,False,Sushil,Prose
u,261000.3455286,261000.4255218,0.07999319999362342,0.14817680002306588,False,Sushil,Prose
a,261000.471713,261000.5697,0.09798699998646043,0.046191200002795085,False,Sushil,Prose
t,261000.6159262,261000.6996933,0.08376710000447929,0.04622620000736788,False,Sushil,Prose
e,261000.7596074,261000.8357389,0.07613150001270697,0.05991409998387098,False,Sushil,Prose
space,261003.4056385,261003.5393865,0.13374799999292009,nan,True,Sushil,Prose
h,261003.905614,261004.0159339,0.11031990000628866,0.3662274999951478,False,Sushil,Prose
a,261004.1537381,261004.2754291,0.12169100000755861,0.13780419999966398,False,Sushil,Prose
r,261004.3753273,261004.4594024,0.08407510002143681,0.09989819998736493,False,Sushil,Prose
d,261004.6572103,261004.7557376,0.0985272999969311,0.19780789999640547,False,Sushil,Prose
w,261004.9013486,261004.991315,0.08996640000259504,0.1456109999853652,False,Sushil,Prose
a,261005.1453031,261005.2293871,0.08408400000189431,0.15398810000624508,False,Sushil,Prose
r,261005.2433199,261005.3299519,0.0866319999913685,0.013932800007751212,False,Sushil,Prose
e,261005.4859619,261005.5857785,0.09981660000630654,0.1560100000060629,False,Sushil,Prose
space,261005.6473009,261005.7481217,0.10082079999847338,0.06152239997754805,False,Sushil,Prose
p,261005.9656843,261006.0497143,0.0840299999981653,0.21756260000984184,False,Sushil,Prose
r,261006.1217671,261006.1998395,0.07807240000693128,0.07205280000925995,False,Sushil,Prose
o,261006.2317536,261006.299598,0.06784440000774339,0.03191409999271855,False,Sushil,Prose
