Key,Press_Time,Release_Time,Dwell_Time,Flight_Time,Outlier,User_Name,Session_Type
x,201899.8784084,201899.9787048,0.10029640002176166,0.3421149000059813,False,Sushil,Prose
space,201900.0945989,201900.1848198,0.09022089999052696,0.11589409998850897,False,Sushil,Prose
e,201900.5630327,201900.6525581,0.08952539999154396,0.37821290001738816,False,Sushil,Prose
x,201900.8185766,201900.8906207,0.07204410000122152,0.16601849999278784,False,Sushil,Prose
e,201901.0247553,201901.106477,0.08172170000034384,0.13413459999719635,False,Sushil,Prose
c,201901.1751926,201901.2467431,0.07155049999710172,0.06871560000581667,False,Sushil,Prose
u,201901.5605904,201901.6410332,0.08044279998284765,0.3138473000144586,False,Sushil,Prose
t,201901.7705429,201901.8385883,0.06804539999575354,0.1295096999965608,False,Sushil,Prose
e,201901.8988034,201901.9826615,0.08385809999890625,0.06021510000573471,False,Sushil,Prose
s,201902.1365791,201902.2627998,0.1262206999817863,0.15391760002239607,False,Sushil,Prose
space,201902.2943626,201902.3827339,0.0883713000221178,0.03156279999529943,False,Sushil,Prose
i,201902.5466645,201902.6088928,0.062228299997514114,0.16393059998517856,False,Sushil,Prose
t,201902.6964935,201902.7786601,0.08216660001198761,0.08760070000425912,False,Sushil,Prose
space,201902.8427186,201902.9166424,0.07392379999510013,0.06405849999282509,False,Sushil,Prose
p,201903.2087681,201903.2986846,0.08991650000098161,0.2921257000125479,False,Sushil,Prose
r,201903.488786,201903.5704921,0.08170609999797307,0.1901013999886345,False,Sushil,Prose
o,201903.8204822,201903.9165683,0.09608609997667372,0.249990100011928,False,Sushil,Prose
p,201904.092406,201904.1686197,0.07621369999833405,0.17583770002238452,False,Sushil,Prose
e,201904.2566007,201904.4685005,0.2118997999932617,0.08798099998966791,False,Sushil,Prose
r,201904.3866108,201904.5245476,0.13793680001981556,0.2179910999839194,False,Sushil,Prose
l,201904.5584711,201904.668792,0.11032090001390316,0.033923499984666705,False,Sushil,Prose
y,201904.8991133,201904.9925409,0.09342760001891293,0.2303212999831885,False,Sushil,Prose
enter,201905.1569176,201905.3243263,0.16740870001376607,0.1643766999768559,False,Sushil,Prose
v,202011.3526793,202011.5125523,0.1598729999968782,nan,True,Sushil,Prose
enter,202014.7832611,202014.8986639,0.1154028000019025,nan,True,Sushil,Prose
i,202106.2128431,202106.2482833,0.03544020000845194,nan,True,Sushil,Prose
t,202106.3625521,202106.4584789,0.09592679998604581,0.11426880001090467,False,Sushil,Prose
space,202106.4974466,202106.5742872,0.07684059999883175,0.03896770000574179,False,Sushil,Prose
m,202106.7371041,202106.8423504,0.10524629999417812,0.1628169000032358,False,Sushil,Prose
o,202106.9925135,202107.087438,0.09492449997924268,0.15016310001374222,False,Sushil,Prose
r,202107.1807645,202107.3384671,0.1577026000013575,0.09332650000578724,False,Sushil,Prose
e,202107.2543245,202107.3763209,0.12199639997561462,0.1668865000247024,False,Sushil,Prose
space,202107.3903025,202107.4846062,0.0943037000251934,0.013981600000988692,False,Sushil,Prose
s,202107.5787537,202107.6766893,0.09793559997342527,0.09414749999996275,False,Sushil,Prose
m,202107.692557,202107.80263,0.1100729999889154,0.015867700014496222,False,Sushil,Prose
a,202107.8586348,202107.9265267,0.06789189999108203,0.05600480001885444,False,Sushil,Prose
l,202107.9465934,202108.0103858,0.06379240000387654,0.02006670000264421,False,Sushil,Prose
l,202108.1165461,202108.1766224,0.06007629999658093,0.10616029999800958,False,Sushil,Prose
space,202108.3446003,202108.4063787,0.06177839997690171,0.16797790001146495,False,Sushil,Prose
l,202108.5584442,202108.6787642,0.12032000001636334,0.15206550000584684,False,Sushil,Prose
a,202108.6862977,202108.8765786,0.19028089998755604,0.007533500000135973,False,Sushil,Prose
s,202108.794362,202108.9165083,0.12214630001108162,0.11559779997332953,False,Sushil,Prose
t,202108.9524523,202109.0428288,0.09037650001118891,0.03594400000292808,False,Sushil,Prose
space,202109.2928325,202109.3884917,0.09565919998567551,0.2500036999990698,False,Sushil,Prose
v,202109.7121993,202109.7942298,0.08203049999428913,0.323707600007765,False,Sushil,Prose
e,202109.8385553,202109.9306213,0.0920660000119824,0.04432549999910407,False,Sushil,Prose
r,202109.9846437,202110.0524276,0.067783899983624,0.05402239999966696,False,Sushil,Prose
y,202110.172516,202110.2423761,0.06986010001855902,0.1200883999990765,False,Sushil,Prose
space,202110.454625,202110.5524604,0.09783539999625646,0.21224890000303276,False,Sushil,Prose
d,202110.8967211,202110.9546494,0.057928299997001886,0.3442606999888085,False,Sushil,Prose
a,202111.0165022,202111.1084489,0.09194670000579208,0.06185279999044724,False,Sushil,Prose
y,202111.135417,202111.2426061,0.10718909997376613,0.02696810002089478,False,Sushil,Prose
space,202111.4825718,202111.5683834,0.08581160000176169,0.23996570002054796,False,Sushil,Prose
w,202112.2646684,202112.3508278,0.08615940000163391,0.696284999983618,False,Sushil,Prose
h,202112.3968927,202112.4866822,0.08978949999436736,0.04606490000151098,False,Sushil,Prose
a,202112.528488,202112.6043515,0.07586349998018704,0.041805800021393225,False,Sushil,Prose
t,202112.6345002,202112.6887243,0.05422410002211109,0.030148699996061623,False,Sushil,Prose
space,202112.9026511,202112.9964046,0.0937534999975469,0.21392680000280961,False,Sushil,Prose
w,202113.2272761,202113.3203426,0.09306650000507943,0.23087149998173118,False,Sushil,Prose
h,202113.4007556,202113.4625543,0.06179869998595677,0.08041300001787022,False,Sushil,Prose
e,202113.564651,202113.6362027,0.07155170000623912,0.1020966999931261,False,Sushil,Prose
n,202113.6825728,202113.7646334,0.08206059999065474,0.04637009999714792,False,Sushil,Prose
space,202113.9245042,202114.0164923,0.09198810000088997,0.15987080000923015,False,Sushil,Prose
a,202114.970684,202115.0964584,0.12577439998858608,0.9541917000024114,False,Sushil,Prose
g,202115.7963917,202115.8727893,0.07639760000165552,0.6999332999985199,False,Sushil,Prose
a,202115.9828588,202116.0684518,0.08559299999615178,0.11006950002047233,False,Sushil,Prose
i,202116.1085112,202116.188556,0.08004480000818148,0.04005939999478869,False,Sushil,Prose
n,202116.3603055,202116.458443,0.0981374999973923,0.1717495000048075,False,Sushil,Prose
s,202116.5027394,202116.5825241,0.07978470000671223,0.044296399981249124,False,Sushil,Prose
t,202116.6828053,202116.7643559,0.0815506000071764,0.10028119999333285,False,Sushil,Prose
space,202117.0224006,202117.1083839,0.08598329999949783,0.2580446999927517,False,Sushil,Prose
d,202117.7910521,202117.8484872,0.057435100025031716,0.6826681999955326,False,Sushil,Prose
a,202117.9428151,202118.0446572,0.10184210000443272,0.09432789997663349,False,Sushil,Prose
y,202118.0746649,202118.1443206,0.0696557000046596,0.030007699999259785,False,Sushil,Prose
space,202118.3223744,202118.3903921,0.06801769998855889,0.17805380001664162,False,Sushil,Prose
b,202118.5127026,202118.5884316,0.07572899997467175,0.12231050000991672,False,Sushil,Prose
e,202118.6327043,202118.7043936,0.07168930000625551,0.044272700004512444,False,Sushil,Prose
space,202118.7606025,202118.8424902,0.08188770001288503,0.05620890000136569,False,Sushil,Prose
o,202119.4387361,202119.512782,0.07404589999350719,0.5962459000002127,False,Sushil,Prose
r,202119.630502,202119.7064078,0.07590579998213798,0.11772000000928529,False,Sushil,Prose
d,202119.8705674,202119.9883431,0.11777569999685511,0.16415960001177154,False,Sushil,Prose
e,202120.0664626,202120.2985845,0.23212190001504496,0.07811949998722412,False,Sushil,Prose
r,202120.1967219,202120.3105295,0.11380760002066381,0.2083787999872584,False,Sushil,Prose
space,202120.3667111,202120.4484315,0.081720399990445,0.056181599997216836,False,Sushil,Prose
o,202120.7944761,202121.0256704,0.23119429999496788,0.3460446000099182,False,Sushil,Prose
p,202120.9083624,202121.0267414,0.11837900002137758,0.4599308999895584,False,Sushil,Prose
e,202121.1025545,202121.1785424,0.07598790002521127,0.07581309997476637,False,Sushil,Prose
n,202121.2766426,202121.3888827,0.11224010001751594,0.09810019997530617,False,Sushil,Prose
space,202121.5329307,202121.6343566,0.1014259000075981,0.14404799998737872,False,Sushil,Prose
d,202122.2747429,202122.3505764,0.07583350001368672,0.6403862999868579,False,Sushil,Prose
o,202122.3651036,202122.4242644,0.05916080001043156,0.01452719999360852,False,Sushil,Prose
space,202122.5832253,202122.6723443,0.08911899998201989,0.15896090000751428,False,Sushil,Prose
l,202122.7629642,202122.8504518,0.08748760001617484,0.09061990000191145,False,Sushil,Prose
i,202122.9746776,202123.0409375,0.06625989999156445,0.12422579998383299,False,Sushil,Prose
f,202123.2566758,202123.3304591,0.07378330000210553,0.21573830000124872,False,Sushil,Prose
e,202123.3744051,202123.4825547,0.10814959998242557,0.04394600001978688,False,Sushil,Prose
space,202123.5345747,202123.6142986,0.07972390000941232,0.052020000002812594,False,Sushil,Prose
m,202123.972681,202124.0824339,0.10975289999623783,0.3583824000088498,False,Sushil,Prose
a,202124.0988149,202124.1968865,0.0980715999903623,0.016380999993998557,False,Sushil,Prose
y,202124.280965,202124.3486098,0.0676448000012897,0.08407850001822226,False,Sushil,Prose
space,202124.5286735,202124.6162717,0.08759820001432672,0.1800636999832932,False,Sushil,Prose
w,202125.0306319,202125.236545,0.20591309998417273,0.4143601999967359,False,Sushil,Prose
e,202125.1223029,202125.246474,0.12417110000387765,0.506031199998688,False,Sushil,Prose
l,202125.2985911,202125.3675185,0.06892739998875186,0.05211709998548031,False,Sushil,Prose
l,202125.4489241,202125.5304847,0.08156059999600984,0.08140560000902042,False,Sushil,Prose
space,202125.7225961,202125.7986722,0.07607609999831766,0.1921114000142552,False,Sushil,Prose
w,202125.9966498,202126.2224286,0.2257787999988068,0.19797760000801645,False,Sushil,Prose
e,202126.1105165,202126.2361989,0.12568240001564845,0.3118442999839317,False,Sushil,Prose
space,202126.2323676,202126.3266096,0.09424199999193661,0.009938999981386587,False,Sushil,Prose
a,202126.5925358,202126.710483,0.11794719999306835,0.2659262000233866,False,Sushil,Prose
n,202126.8726256,202126.9664967,0.0938711000198964,0.16214259999105707,False,Sushil,Prose
d,202127.0605231,202127.1506718,0.09014869999373332,0.09402639998006634,False,Sushil,Prose
space,202127.1465449,202127.2405003,0.0939553999924101,0.18004819998168387,False,Sushil,Prose
t,202127.356716,202127.434403,0.07768699998268858,0.11621570002171211,False,Sushil,Prose
h,202127.4946078,202127.5884432,0.09383539998088963,0.06020480001461692,False,Sushil,Prose
e,202127.6765691,202127.7464847,0.06991560000460595,0.08812590001616627,False,Sushil,Prose
n,202127.8110166,202127.9203977,0.10938110001734458,0.06453189998865128,False,Sushil,Prose
space,202128.0765231,202128.1604853,0.08396220000577159,0.1561253999825567,False,Sushil,Prose
n,202128.9244423,202129.0044193,0.07997700001578778,0.7639569999882951,False,Sushil,Prose
o,202129.4927557,202129.4984967,0.0057410000008530915,0.48833639998338185,False,Sushil,Prose
space,202129.7985083,202129.9044179,0.10590959998080507,0.30001160001847893,False,Sushil,Prose
g,202130.2622554,202130.3464546,0.0841991999768652,0.3578375000215601,False,Sushil,Prose
r,202130.4467572,202130.5482136,0.1014564000070095,0.10030260001076385,False,Sushil,Prose
o,202130.5423366,202130.6284349,0.08609830000204965,0.19588199999998324,False,Sushil,Prose
u,202130.7886062,202130.8585543,0.06994810001924634,0.1601712999981828,False,Sushil,Prose
p,202131.0365057,202131.040256,0.0037503000057768077,0.1779513999936171,False,Sushil,Prose
space,202131.394484,202131.4806735,0.08618949999799952,0.3542279999819584,False,Sushil,Prose
o,202131.8164558,202131.9005123,0.08405649999622256,0.3357823000114877,False,Sushil,Prose
n,202132.0466915,202132.1022484,0.05555690001347102,0.14617920000455342,False,Sushil,Prose
space,202132.2286598,202132.3225289,0.09386910000466742,0.12641139997867867,False,Sushil,Prose
s,202132.3244918,202132.4146149,0.09012309997342527,0.0019629000162240118,False,Sushil,Prose
c,202132.5707357,202132.6725513,0.10181560000637546,0.1561208000057377,False,Sushil,Prose
h,202132.7304564,202132.790481,0.06002460001036525,0.05790509999496862,False,Sushil,Prose
o,202132.9391649,202133.0246229,0.08545800001593307,0.1486838999844622,False,Sushil,Prose
o,202133.1325578,202133.2167019,0.08414409999386407,0.10793490000651218,False,Sushil,Prose
l,202133.3745528,202133.4586126,0.08405979999224655,0.15785089999553747,False,Sushil,Prose
space,202133.6768083,202133.7505385,0.07373020000522956,0.21819569999934174,False,Sushil,Prose
w,202133.9363616,202134.0110059,0.07464430000982247,0.18582310000783764,False,Sushil,Prose
i,202134.1527073,202134.2285199,0.07581260000006296,0.14170139998896047,False,Sushil,Prose
t,202134.6287342,202134.6925578,0.06382360000861809,0.40021429999615066,False,Sushil,Prose
h,202134.822565,202134.918335,0.0957699999853503,0.1300072000012733,False,Sushil,Prose
o,202135.016394,202135.1166031,0.10020909999730065,0.098059000010835,False,Sushil,Prose
u,202135.2246014,202135.3145014,0.0898999999917578,0.10799829999450594,False,Sushil,Prose
t,202135.4806998,202135.5625867,0.08188689997768961,0.166198400023859,False,Sushil,Prose
space,202135.8064602,202135.8968273,0.09036709999782033,0.2438735000032466,False,Sushil,Prose
a,202136.0705181,202136.1926517,0.12213360000168905,0.1736908000020776,False,Sushil,Prose
t,202136.2586087,202136.3271315,0.06852279999293387,0.06595700001344085,False,Sushil,Prose
v,202378.7984382,202378.9603405,0.16190229999483563,nan,True,Sushil,Prose
enter,202380.7804693,202380.8864759,0.106006600020919,1.8201287999982014,False,Sushil,Prose
v,202422.3047632,202422.4485949,0.14383169999928214,nan,True,Sushil,Prose
enter,202423.534444,202423.6286316,0.09418760001426563,1.0858490999962669,False,Sushil,Prose
enter,202423.7403641,202423.7945601,0.05419600001187064,0.11173249999410473,False,Sushil,Prose
enter,202423.8824919,202423.9845451,0.10205319998203777,0.08793179999338463,False,Sushil,Prose
w,202424.6942773,202424.8264702,0.13219289999688044,0.7097322000190616,False,Sushil,Prose
o,202424.8743031,202424.96239,0.08808690001023933,0.047832899988861755,False,Sushil,Prose
r,202425.1003907,202425.1864039,0.08601319999434054,0.13800070001161657,False,Sushil,Prose
k,202425.2741755,202425.3622732,0.08809770000516437,0.08777159999590367,False,Sushil,Prose
space,202425.5342114,202425.6183422,0.08413080000900663,0.17193819998647086,False,Sushil,Prose
a,202425.6802572,202425.8084079,0.12815070000942796,0.06191499999840744,False,Sushil,Prose
r,202425.9842923,202426.0703623,0.0860699999902863,0.17588439999963157,False,Sushil,Prose
o,202426.1023288,202426.1962377,0.09390889998758212,0.031966500013368204,False,Sushil,Prose
u,202426.342426,202426.4263964,0.08397040001000278,0.14618829998653382,False,Sushil,Prose
n,202426.5806273,202426.6684887,0.08786140001029707,0.15423089999239892,False,Sushil,Prose
f,202426.7662833,202426.8682527,0.1019693999842275,0.09779460000572726,False,Sushil,Prose
backspace,202427.5344442,202427.650441,0.11599680001381785,0.6661915000004228,False,Sushil,Prose
d,202427.7842768,202427.9081832,0.12390639999648556,0.1338357999920845,False,Sushil,Prose
space,202427.9703861,202428.0484744,0.0780883000115864,0.062202900007832795,False,Sushil,Prose
t,202428.100462,202428.1144267,0.013964699988719076,0.05198759998893365,False,Sushil,Prose
h,202428.2742731,202428.3343296,0.06005650002043694,0.1598463999980595,False,Sushil,Prose
i,202428.4123856,202428.4963329,0.08394729997962713,0.0780559999984689,False,Sushil,Prose
s,202428.5482099,202428.6582795,0.11006959999212995,0.0518770000198856,False,Sushil,Prose
enter,202429.2262994,202429.3563809,0.13008149998495355,0.5680199000053108,False,Sushil,Prose
c,202429.5262927,202429.6243619,0.09806920000119135,0.16991180001059547,False,Sushil,Prose
o,202429.6944533,202429.7902234,0.09577009998611175,0.07009140000445768,False,Sushil,Prose
n,202430.0061666,202430.0903863,0.08421969998744316,0.2159432000189554,False,Sushil,Prose
v,202430.3265814,202430.4002987,0.07371729999431409,0.23619510000571609,False,Sushil,Prose
i,202430.9844002,202431.0742745,0.08987429999979213,0.5841014999896288,False,Sushil,Prose
n,202431.2903777,202431.3944203,0.10404259999631904,0.21610320001491345,False,Sushil,Prose
c,202431.5863742,202431.656537,0.07016279999515973,0.19195390000822954,False,Sushil,Prose
e,202431.816253,202431.9022301,0.08597710001049563,0.1597159999946598,False,Sushil,Prose
space,202431.9223253,202432.0143366,0.09201130000292324,0.02009519998682663,False,Sushil,Prose
i,202432.1684486,202432.2485079,0.08005930000217631,0.1541119999892544,False,Sushil,Prose
t,202432.3601841,202432.4844439,0.12425980000989512,0.11167620000196621,False,Sushil,Prose
space,202432.5825023,202432.6546554,0.07215309998719022,0.09805840000626631,False,Sushil,Prose
i,202432.8345664,202432.9085756,0.07400920000509359,0.1799110000138171,False,Sushil,Prose
t,202432.9545545,202433.0742892,0.11973470001248643,0.04597889998694882,False,Sushil,Prose
s,202433.2482885,202433.3845084,0.13621989998500794,0.17399929999373853,False,Sushil,Prose
space,202433.3985257,202433.4783172,0.07979150000028312,0.014017300010891631,False,Sushil,Prose
n,202433.6223469,202433.7122613,0.08991440001409501,0.14402969999355264,False,Sushil,Prose
e,202433.8042934,202433.9006482,0.09635480001452379,0.09203209998668171,False,Sushil,Prose
c,202433.9763008,202434.0544207,0.07811990001937374,0.07565259997500107,False,Sushil,Prose
e,202434.1044487,202434.2084462,0.10399750000215136,0.05002799999783747,False,Sushil,Prose
s,202434.5983837,202434.7062361,0.10785239998949692,0.3899375000037253,False,Sushil,Prose
s,202434.8142724,202435.0645183,0.25024590000975877,0.10803629999281839,False,Sushil,Prose
a,202434.9823801,202435.166867,0.18448689999058843,0.27614400000311434,False,Sushil,Prose
r,202435.0424696,202435.2328387,0.19036909998976626,0.3362335000128951,False,Sushil,Prose
y,202435.6604051,202435.7562799,0.09587479999754578,0.427566400001524,False,Sushil,Prose
space,202436.0205154,202436.1168858,0.09637039998779073,0.26423550001345575,False,Sushil,Prose
m,202449.6564278,202449.7885067,0.1320789000019431,nan,True,Sushil,Prose
a,202449.8311272,202449.9767472,0.14561999999568798,0.042620500025805086,False,Sushil,Prose
k,202450.4044545,202450.5189844,0.11452989999088459,0.4277072999975644,False,Sushil,Prose
e,202450.5996638,202450.6948088,0.09514499999932013,0.08067940000910312,False,Sushil,Prose
space,202450.7809523,202450.7901431,0.009190799988573417,0.08614349999697879,False,Sushil,Prose
i,202451.0044343,202451.0947443,0.09030999999959022,0.2142912000126671,False,Sushil,Prose
t,202451.2166923,202451.3224235,0.10573120001936331,0.12194799998542294,False,Sushil,Prose
space,202451.3347103,202451.4206058,0.08589550000033341,0.01228679998894222,False,Sushil,Prose
w,202451.7107023,202451.828581,0.1178786999953445,0.2900965000153519,False,Sushil,Prose
o,202451.8530699,202451.9466175,0.09354760000132956,0.024488900002324954,False,Sushil,Prose
r,202452.1111176,202452.1944358,0.08331819999148138,0.1645000999851618,False,Sushil,Prose
k,202452.2848858,202452.3645325,0.07964670000365004,0.0904500000178814,False,Sushil,Prose
enter,202452.604452,202452.7996157,0.19516370000201277,0.2399194999889005,False,Sushil,Prose
enter,202490.0911178,202490.1120609,0.020943099982105196,nan,True,Sushil,Prose
m,202557.0465246,202557.1146829,0.06815829998231493,nan,True,Sushil,Prose
o,202557.1865892,202557.2885839,0.10199470000225119,0.07190629999968223,False,Sushil,Prose
s,202557.38094,202557.4964691,0.11552910000318661,0.09235610000905581,False,Sushil,Prose
t,202557.568843,202557.6367525,0.06790950000868179,0.07237389998044819,False,Sushil,Prose
space,202557.8264951,202557.9193941,0.09289900001022033,0.18974259999231435,False,Sushil,Prose
n,202558.0424952,202558.1105538,0.06805860000895336,0.12310110000544228,False,Sushil,Prose
o,202558.2166528,202558.3005396,0.08388679998461157,0.10609899999690242,False,Sushil,Prose
w,202558.3585726,202558.4604831,0.10191050000139512,0.05803300000843592,False,Sushil,Prose
space,202558.7350003,202558.8103094,0.07530910000787117,0.2745171999849845,False,Sushil,Prose
m,202559.0512477,202559.1722224,0.12097469999571331,0.24093830000492744,False,Sushil,Prose
a,202559.2329354,202559.3365062,0.10357079998357221,0.060713000013493,False,Sushil,Prose
y,202559.4043991,202559.4635199,0.05912079999689013,0.06789289999869652,False,Sushil,Prose
space,202559.6223278,202559.7146279,0.0923000999900978,0.15880790000665002,False,Sushil,Prose
s,202559.7531444,202559.8222457,0.06910130000323988,0.038516500004334375,False,Sushil,Prose
t,202559.9026894,202559.9586453,0.05595589999575168,0.08044370001880452,False,Sushil,Prose
